policy,condition,seed,cell,episode,success,failure_mode,frames,duration_s,n_releases,n_kept,nearest_release_deg,max_travel_deg
color-seed2000,color,2000,different_object,14,1,success,362,12.033,1,1,0.9514570619643656,49.41968665349252
color-seed2000,color,2000,different_object,15,1,success,373,12.4,1,1,2.718290857710546,47.36485143004372
color-seed2000,color,2000,distractors,1,1,success,446,14.833,1,1,3.0721214933207115,47.25533207917571
color-seed2000,color,2000,distractors,2,1,success,406,13.5,1,1,2.049729812986609,48.08367902543284
color-seed2000,color,2000,distractors,3,1,success,403,13.4,1,1,2.68383482339517,48.31392747191123
color-seed2000,color,2000,distractors,4,1,success,410,13.633,1,1,4.64650445187792,45.461076382031884
color-seed2000,color,2000,distractors,5,1,success,408,13.567,1,1,4.125084875826584,45.448006789388444
color-seed2000,color,2000,distractors,6,1,success,440,14.633,1,1,3.5461040927509337,46.53322442129177
color-seed2000,color,2000,distractors,7,1,success,518,17.233,1,1,2.6920557853237135,47.926990458147365
color-seed2000,color,2000,distractors,8,1,success,479,15.933,1,1,2.220065104705842,47.421506232594844
color-seed2000,color,2000,distractors,9,1,success,503,16.733,1,1,2.2463562620002016,47.242678600362275
color-seed2000,color,2000,distractors,10,1,success,404,13.433,1,1,3.5428475497334624,47.113258153276405
color-seed2000,color,2000,distractors,11,1,success,462,15.367,1,1,2.871507588301288,46.909472737196076
color-seed2000,color,2000,distractors,12,1,success,411,13.667,1,1,2.6071124790941873,47.69060161889049
color-seed2000,color,2000,distractors,13,1,success,424,14.1,1,1,3.2885531514522093,46.71773291189925
color-seed2000,color,2000,distractors,14,1,success,439,14.6,1,1,4.111032892706209,45.8340482538225
color-seed2000,color,2000,distractors,15,1,success,401,13.333,1,1,1.3523881647505185,47.68723290605797
color-seed2000,color,2000,in_distribution,1,0,timeout_other,1148,38.233,8,2,19.505287058877578,33.96534022269603
color-seed2000,color,2000,in_distribution,2,1,success,401,13.333,1,1,2.2151784809890778,47.798152570423504
color-seed2000,color,2000,in_distribution,3,1,success,429,14.267,1,1,1.002045648550169,49.87641138412072
color-seed2000,color,2000,in_distribution,4,1,success,620,20.633,2,1,1.2128778618821876,47.05324006546446
color-seed2000,color,2000,in_distribution,5,1,success,385,12.8,1,1,2.5373066703241953,46.85753992202028
color-seed2000,color,2000,in_distribution,6,0,contact_no_grasp,1151,38.333,6,0,45.57011461352252,3.0638805049829685
color-seed2000,color,2000,in_distribution,7,1,success,406,13.5,1,1,1.9262308466208289,46.77983518724236
color-seed2000,color,2000,in_distribution,8,1,success,370,12.3,1,1,3.015294817665893,47.859051734040726
color-seed2000,color,2000,in_distribution,9,0,contact_no_grasp,1150,38.3,11,2,25.230010615941772,23.821721176510565
color-seed2000,color,2000,in_distribution,10,1,success,384,12.767,1,1,2.6608617215974952,46.746133585392705
color-seed2000,color,2000,in_distribution,11,1,success,370,12.3,1,1,2.8975002291523815,46.55418208479974
color-seed2000,color,2000,in_distribution,12,1,success,389,12.933,1,1,2.4915413857853714,46.817991016263704
color-seed2000,color,2000,in_distribution,13,1,success,374,12.433,1,1,2.9966529180814554,46.77083627337076
color-seed2000,color,2000,in_distribution,14,1,success,401,13.333,1,1,1.8798612924332154,48.20539774828241
color-seed2000,color,2000,in_distribution,15,1,success,347,11.533,1,1,2.750635566636266,47.22997265502246
color-seed2000,color,2000,new_positions,1,0,timeout_other,1151,38.333,8,0,47.99543407173471,1.4423120472932212
color-seed2000,color,2000,new_positions,2,0,timeout_other,1151,38.333,9,0,47.88495765905766,1.7802724632649287
color-seed2000,color,2000,new_positions,3,0,timeout_other,1151,38.333,9,0,47.87761234536271,1.568613449844591
color-seed2000,color,2000,new_positions,4,0,timeout_other,1150,38.3,9,0,48.933537372823906,1.851914600458656
color-seed2000,color,2000,new_positions,5,0,timeout_other,1151,38.333,7,0,48.566486981753386,2.396412211360456
color-seed2000,color,2000,new_positions,6,0,timeout_other,1151,38.333,10,0,47.06389994158796,2.337381941597151
color-seed2000,color,2000,new_positions,7,0,timeout_other,1151,38.333,2,0,47.425812231453136,0.7904769693451144
color-seed2000,color,2000,new_positions,8,0,timeout_other,1151,38.333,3,0,47.563413838275125,0.587445985730497
color-seed2000,color,2000,new_positions,9,0,timeout_other,1149,38.267,6,0,46.450177272087615,1.55714680004197
color-seed2000,color,2000,new_positions,10,0,timeout_other,1147,38.2,9,0,46.18713362823276,2.8584885276806986
color-seed2000,color,2000,new_positions,11,0,timeout_other,1149,38.267,5,0,45.353467661713765,2.2101687070008893
color-seed2000,color,2000,new_positions,12,0,timeout_other,1147,38.2,8,0,39.73447636736685,6.880604101767807
color-seed2000,color,2000,new_positions,13,0,timeout_other,1151,38.333,8,0,47.16685373989465,2.3663941215016635
color-seed2000,color,2000,new_positions,14,0,timeout_other,1145,38.133,7,0,47.730854425089944,2.976834919316616
color-seed2000,color,2000,new_positions,15,0,timeout_other,1123,37.4,9,0,48.57401864207655,2.756006928111539
color-seed2000,color,2000,reduced_lighting,1,0,contact_no_grasp,1151,38.333,9,0,47.397606950540734,2.0226081119098183
color-seed2000,color,2000,reduced_lighting,2,1,success,351,11.667,1,1,2.4909986286157952,46.60153402946429
color-seed2000,color,2000,reduced_lighting,3,1,success,376,12.5,1,1,2.5852067997300203,46.879733262684326
color-seed2000,color,2000,reduced_lighting,4,1,success,401,13.333,1,1,4.111809035458702,45.902594865959074
color-seed2000,color,2000,reduced_lighting,5,1,success,460,15.3,1,1,2.104481347063075,48.149714481064834
color-seed2000,color,2000,reduced_lighting,6,1,success,383,12.733,1,1,1.4766361360103168,48.60726058420966
color-seed2000,color,2000,reduced_lighting,7,1,success,385,12.8,1,1,2.2888849046177704,47.89121371471935
color-seed2000,color,2000,reduced_lighting,8,1,success,432,14.367,1,1,1.6076251513162738,48.49029279578448
color-seed2000,color,2000,reduced_lighting,9,1,success,359,11.933,1,1,3.6224989735596047,46.91679091303255
color-seed2000,color,2000,reduced_lighting,10,1,success,369,12.267,1,1,1.5718321251731702,47.907588698525515
color-seed2000,color,2000,reduced_lighting,11,1,success,380,12.633,1,1,2.0652092474629775,46.19321419240962
color-seed2000,color,2000,reduced_lighting,12,1,success,354,11.767,1,1,3.2401934876428093,46.31628980818313
color-seed2000,color,2000,reduced_lighting,13,1,success,437,14.533,1,1,1.3768954601475265,48.84464085989631
color-seed2000,color,2000,reduced_lighting,14,1,success,350,11.633,1,1,1.553577392369693,49.11366749695048
color-seed2000,color,2000,reduced_lighting,15,1,success,426,14.167,1,1,2.799765945626465,46.72988162654497
color-slowpace,color-slowpace,1000,different_object,1,1,success,688,22.9,1,1,3.0398563887798637,46.846648594817424
color-slowpace,color-slowpace,1000,different_object,2,1,success,619,20.6,1,1,3.824355792497361,47.24600208343066
color-slowpace,color-slowpace,1000,different_object,3,1,success,589,19.6,1,1,1.602767474648548,48.770149247562294
color-slowpace,color-slowpace,1000,different_object,4,1,success,1151,38.333,1,1,3.296187935637608,47.784612588233095
color-slowpace,color-slowpace,1000,different_object,5,1,success,555,18.467,1,1,3.523688221647358,46.802140697721455
color-slowpace,color-slowpace,1000,different_object,6,1,success,521,17.333,1,1,2.76094433447712,48.52238964560275
color-slowpace,color-slowpace,1000,different_object,7,1,success,590,19.633,1,1,2.8910197085476206,47.45246510154757
color-slowpace,color-slowpace,1000,different_object,8,0,timeout_other,1151,38.333,0,0,,
color-slowpace,color-slowpace,1000,different_object,9,1,success,656,21.833,1,1,1.6143824780775198,47.1040348997747
color-slowpace,color-slowpace,1000,different_object,10,1,success,598,19.9,1,1,1.3912477689017386,48.634032986194384
color-slowpace,color-slowpace,1000,different_object,11,1,success,545,18.133,1,1,3.2106421689498497,46.5247809289237
color-slowpace,color-slowpace,1000,different_object,12,1,success,711,23.667,1,1,3.445393690745167,46.41748688245095
color-slowpace,color-slowpace,1000,different_object,13,1,success,576,19.167,2,1,1.5671770778487577,48.98918071253606
color-slowpace,color-slowpace,1000,different_object,14,1,success,795,26.467,2,1,2.272352521232424,49.80466069549307
color-slowpace,color-slowpace,1000,different_object,15,1,success,693,23.067,1,1,3.030468498936731,47.52613895974609
color-slowpace,color-slowpace,1000,in_distribution,1,1,success,755,25.133,1,1,2.720056627702238,47.482736478085506
color-slowpace,color-slowpace,1000,in_distribution,2,1,success,842,28.033,1,1,2.1899873115583937,47.723226752353824
color-slowpace,color-slowpace,1000,in_distribution,3,1,success,600,19.967,1,1,3.120213396926456,46.219376897173845
color-slowpace,color-slowpace,1000,in_distribution,4,0,no_departure,1147,38.2,0,0,,
color-slowpace,color-slowpace,1000,in_distribution,5,1,success,602,20.033,1,1,4.1880157604485895,45.992084668079094
color-slowpace,color-slowpace,1000,in_distribution,6,1,success,547,18.2,1,1,2.2906126816075947,47.5313150539533
color-slowpace,color-slowpace,1000,in_distribution,7,1,success,542,18.033,1,1,2.7816867043078197,47.03797773385593
color-slowpace,color-slowpace,1000,in_distribution,8,0,contact_no_grasp,1151,38.333,6,0,49.5447000376744,3.294689800536588
color-slowpace,color-slowpace,1000,in_distribution,9,1,success,641,21.333,1,1,3.243952985637417,47.60780039429023
color-slowpace,color-slowpace,1000,in_distribution,10,0,timeout_other,1149,38.267,0,0,,
color-slowpace,color-slowpace,1000,in_distribution,11,1,success,872,29.033,1,1,3.0607362570935344,46.295722929837254
color-slowpace,color-slowpace,1000,in_distribution,12,1,success,810,26.967,1,1,3.448096621449668,46.62665283127236
color-slowpace,color-slowpace,1000,in_distribution,13,0,no_departure,1149,38.267,0,0,,
color-slowpace,color-slowpace,1000,in_distribution,14,1,success,636,21.167,1,1,2.402874765372541,47.64609914936623
color-slowpace,color-slowpace,1000,in_distribution,15,0,timeout_other,1150,38.3,0,0,,
density,density,1000,in_distribution,1,1,success,419,13.933,1,1,3.624357012270128,46.37954453791632
density,density,1000,in_distribution,2,1,success,413,13.733,1,1,3.0632854065999844,46.43120416531676
density,density,1000,in_distribution,3,1,success,420,13.967,1,1,4.444524607981723,45.71467966951721
density,density,1000,in_distribution,4,1,success,401,13.333,1,1,3.1814002218435498,46.55667334020811
density,density,1000,in_distribution,5,1,success,367,12.2,1,1,3.2565304784471074,46.72126264269207
density,density,1000,in_distribution,6,1,success,403,13.4,1,1,1.5860740733028926,48.196995867297346
density,density,1000,in_distribution,7,1,success,401,13.333,1,1,2.330986578261939,48.20406075645468
density,density,1000,in_distribution,8,1,success,430,14.3,1,1,2.615887053335694,47.16408555301682
density,density,1000,in_distribution,9,1,success,391,13.0,1,1,2.544226824236315,48.08644889618825
density,density,1000,in_distribution,10,1,success,424,14.1,1,1,2.9718054948581774,46.564612068408465
density,density,1000,in_distribution,11,1,success,415,13.8,1,1,3.5568108825161424,46.4994395966761
density,density,1000,in_distribution,12,1,success,372,12.367,1,1,2.3143130780125,48.3230114177394
density,density,1000,in_distribution,13,1,success,396,13.167,1,1,2.7800855706575653,46.0799715273583
density,density,1000,in_distribution,14,1,success,450,14.967,1,1,2.151817009012536,46.57313335597084
density,density,1000,in_distribution,15,1,success,388,12.9,1,1,2.604447541391554,46.70633501133811
density,density,1000,new_positions,1,0,timeout_other,1149,38.267,5,0,3.308341827229061,5.588510051703402
density,density,1000,new_positions,2,0,timeout_other,1116,37.167,5,0,0.9903890337382002,9.530971488178537
density,density,1000,new_positions,3,0,timeout_other,1144,38.1,3,0,0.542337562679851,4.217094755091033
density,density,1000,new_positions,4,0,timeout_other,1116,37.167,4,0,3.784470126669678,4.0915278839091584
density,density,1000,new_positions,5,0,timeout_other,1118,37.233,2,0,0.4417176202023505,5.285172115579087
density,density,1000,new_positions,6,0,timeout_other,1125,37.467,2,0,1.0788674983322402,5.500827630958078
density,density,1000,new_positions,7,0,timeout_other,1151,38.333,4,0,37.27312868823809,5.376972254050944
density,density,1000,new_positions,8,0,timeout_other,1151,38.333,3,0,42.50146146382839,2.8933968596373916
density,density,1000,new_positions,9,0,timeout_other,1148,38.233,5,0,41.64683240622972,5.571518133914488
density,density,1000,new_positions,10,0,timeout_other,1148,38.233,2,0,0.8388545997471901,1.3110625085458665
density,density,1000,new_positions,11,0,timeout_other,1145,38.133,3,0,0.27312457899746434,2.829722397693061
density,density,1000,new_positions,12,0,timeout_other,1146,38.167,2,0,9.292006486869699,0.6375008610995554
density,density,1000,new_positions,13,0,timeout_other,1150,38.3,1,0,47.71816295327464,0.09845434137088915
density,density,1000,new_positions,14,0,timeout_other,1146,38.167,0,0,,
density,density,1000,new_positions,15,0,timeout_other,1145,38.133,0,0,,
density,density,1000,trained_t2,1,1,success,397,13.2,1,0,2.544373368672101,8.458524932475378
density,density,1000,trained_t2,2,1,success,399,13.267,1,0,2.9518881159252253,9.030129645616462
density,density,1000,trained_t2,3,1,success,439,14.6,1,0,2.7977649808612917,9.675031905318498
density,density,1000,trained_t2,4,1,success,367,12.2,1,0,1.7625714680874047,8.7775177945609
density,density,1000,trained_t2,5,1,success,401,13.333,1,1,3.4988842189976417,10.075043939297487
density,density,1000,trained_t2,6,1,success,392,13.033,1,0,4.331717957856629,9.3799257862661
density,density,1000,trained_t2,7,1,success,397,13.2,1,0,2.7264086957768647,9.971451496721258
density,density,1000,trained_t2,8,1,success,385,12.8,1,0,1.8424834153549448,9.141885156023143
density,density,1000,trained_t2,9,1,success,401,13.333,1,0,1.990176687149944,8.893137736014971
density,density,1000,trained_t2,10,1,success,417,13.867,2,0,1.8810698317308088,8.51704862888041
density,density,1000,trained_t2,11,1,success,361,12.0,1,0,2.554651380273338,9.66805385730828
density,density,1000,trained_t2,12,1,success,401,13.333,1,0,2.1040272402311935,9.178246268003733
density,density,1000,trained_t2,13,1,success,399,13.267,1,1,3.7014864244482943,11.036688428021861
density,density,1000,trained_t2,14,1,success,408,13.567,1,0,2.4085646697002865,8.696596318957944
density,density,1000,trained_t2,15,1,success,401,13.333,2,0,2.079832934801974,7.459694340872659
randomized,randomized,1000,different_object,1,0,no_departure,1151,38.333,0,0,,
randomized,randomized,1000,different_object,2,0,no_departure,1151,38.333,0,0,,
randomized,randomized,1000,different_object,3,0,no_departure,1151,38.333,0,0,,
randomized,randomized,1000,different_object,4,0,contact_no_grasp,1151,38.333,2,0,54.46445907964451,3.6811473788006523
randomized,randomized,1000,different_object,5,0,timeout_other,1151,38.333,0,0,,
randomized,randomized,1000,different_object,6,0,timeout_other,1150,38.3,3,0,40.587314326305915,3.3778365805348116
randomized,randomized,1000,different_object,7,0,timeout_other,1151,38.333,4,0,46.06173682096403,1.7903695558096473
randomized,randomized,1000,different_object,8,0,contact_no_grasp,1143,38.067,0,0,,
randomized,randomized,1000,different_object,9,0,no_departure,1140,37.967,0,0,,
randomized,randomized,1000,different_object,10,0,timeout_other,1142,38.033,2,0,45.46177666409362,1.6708996568326953
randomized,randomized,1000,different_object,11,0,grasp_drop,1140,37.967,6,1,18.409812221064513,26.20995403732548
randomized,randomized,1000,different_object,12,0,timeout_other,1150,38.3,1,0,63.99509586756848,0.354941478617242
randomized,randomized,1000,different_object,13,0,timeout_other,1150,38.3,6,1,25.589362675008296,10.003371045864142
randomized,randomized,1000,different_object,14,0,timeout_other,1146,38.167,1,0,50.060087772381166,0.6845796179887529
randomized,randomized,1000,different_object,15,0,timeout_other,1135,37.8,1,0,50.49217313670108,1.9254147763629135
randomized,randomized,1000,distractors,1,0,timeout_other,1151,38.333,6,0,36.743277379557355,1.8810317134159575
randomized,randomized,1000,distractors,2,0,contact_no_grasp,1151,38.333,6,0,35.855916446251996,4.216667333819988
randomized,randomized,1000,distractors,3,0,timeout_other,1151,38.333,8,1,31.034250133688534,10.789754721555358
randomized,randomized,1000,distractors,4,1,success,701,23.333,1,1,3.1055462890138905,48.200977895731484
randomized,randomized,1000,distractors,5,0,timeout_other,1151,38.333,6,0,44.087503750983416,1.3227227417389642
randomized,randomized,1000,distractors,6,0,timeout_other,1149,38.267,8,0,32.48251803632259,2.994325269106268
randomized,randomized,1000,distractors,7,0,contact_no_grasp,1147,38.2,7,0,34.52667021563234,1.7117222327472206
randomized,randomized,1000,distractors,8,0,grasp_drop,1146,38.167,4,0,31.674220313760845,6.580071315614912
randomized,randomized,1000,distractors,9,0,timeout_other,1150,38.3,6,0,32.68048170331273,0.9048019826521028
randomized,randomized,1000,distractors,10,0,timeout_other,1148,38.233,6,0,33.15532954813079,3.075582801856717
randomized,randomized,1000,distractors,11,0,timeout_other,1145,38.133,7,0,24.907631401415728,1.945749626018797
randomized,randomized,1000,distractors,12,0,timeout_other,1132,37.7,8,0,34.43143939955111,2.1783735397093684
randomized,randomized,1000,distractors,13,0,timeout_other,1126,37.5,5,0,33.87113624757356,1.8933043576153974
randomized,randomized,1000,distractors,14,0,timeout_other,1117,37.2,6,0,31.6923029473118,3.036085910328884
randomized,randomized,1000,distractors,15,0,timeout_other,1109,36.933,6,0,29.795879884385123,2.173184328870561
randomized,randomized,1000,in_distribution,1,1,success,714,23.767,1,1,1.8009371632143107,48.1215471931543
randomized,randomized,1000,in_distribution,2,0,contact_no_grasp,1144,38.1,6,1,18.60976577152762,23.19352543478579
randomized,randomized,1000,in_distribution,3,0,no_departure,1142,38.033,0,0,,
randomized,randomized,1000,in_distribution,4,0,contact_no_grasp,1142,38.033,6,1,28.86528605276607,15.927197833825776
randomized,randomized,1000,in_distribution,5,1,success,559,18.6,1,1,2.8838100841450576,47.928227944494004
randomized,randomized,1000,in_distribution,6,1,success,856,28.5,1,1,1.329295656375539,47.733738149537984
randomized,randomized,1000,in_distribution,7,0,contact_no_grasp,1145,38.133,6,1,21.91206457528405,18.899748929107083
randomized,randomized,1000,in_distribution,8,1,success,537,17.867,1,1,1.9115311732780889,46.23230175457207
randomized,randomized,1000,in_distribution,9,1,success,816,27.167,1,1,1.8054800407236762,48.43521017983457
randomized,randomized,1000,in_distribution,10,0,contact_no_grasp,1145,38.133,6,1,23.059406192817274,10.234144157606453
randomized,randomized,1000,in_distribution,11,0,timeout_other,1144,38.1,4,0,47.852321670450934,4.293415459086525
randomized,randomized,1000,in_distribution,12,1,success,489,16.267,2,1,1.0189814814315703,48.92771889065305
randomized,randomized,1000,in_distribution,13,0,timeout_other,1142,38.033,7,1,27.697749826114375,22.165449164621233
randomized,randomized,1000,in_distribution,14,0,timeout_other,1146,38.167,6,1,28.583082882944893,15.732757339312656
randomized,randomized,1000,in_distribution,15,0,timeout_other,1144,38.1,5,1,27.897685623895057,14.365708976427175
randomized,randomized,1000,new_positions,1,0,no_departure,1143,38.067,0,0,,
randomized,randomized,1000,new_positions,2,0,no_departure,1129,37.6,0,0,,
randomized,randomized,1000,new_positions,3,0,timeout_other,1138,37.9,5,0,28.091345339604857,6.184587233323125
randomized,randomized,1000,new_positions,4,0,timeout_other,1144,38.1,0,0,,
randomized,randomized,1000,new_positions,5,0,timeout_other,1150,38.3,0,0,,
randomized,randomized,1000,new_positions,6,0,timeout_other,1151,38.333,0,0,,
randomized,randomized,1000,new_positions,7,0,no_departure,1151,38.333,0,0,,
randomized,randomized,1000,new_positions,8,0,timeout_other,1150,38.3,0,0,,
randomized,randomized,1000,new_positions,9,0,timeout_other,1151,38.333,3,0,37.337003970335154,1.8674682117482018
randomized,randomized,1000,new_positions,10,0,timeout_other,1147,38.2,0,0,,
randomized,randomized,1000,new_positions,11,0,no_departure,1146,38.167,0,0,,
randomized,randomized,1000,new_positions,12,0,timeout_other,1151,38.333,2,0,62.0634194826592,1.2814171119435187
randomized,randomized,1000,new_positions,13,0,timeout_other,1149,38.267,2,0,40.52030462155453,1.0046281427690982
randomized,randomized,1000,new_positions,14,0,no_departure,1132,37.7,0,0,,
randomized,randomized,1000,new_positions,15,0,no_departure,1127,37.533,0,0,,
randomized,randomized,1000,reduced_lighting,1,0,contact_no_grasp,1151,38.333,5,0,42.264937839874406,5.324192737690609
randomized,randomized,1000,reduced_lighting,2,0,timeout_other,1151,38.333,6,0,39.34108235247558,2.8742764291484377
randomized,randomized,1000,reduced_lighting,3,1,success,603,20.067,1,1,3.2897996837516708,45.310419656090986
randomized,randomized,1000,reduced_lighting,4,1,success,501,16.667,1,1,2.6770684506810944,47.965942331017416
randomized,randomized,1000,reduced_lighting,5,1,success,951,31.667,1,1,0.7710192501287203,49.78977467552211
randomized,randomized,1000,reduced_lighting,6,0,contact_no_grasp,1151,38.333,2,0,47.55809843639439,3.020461740607299
randomized,randomized,1000,reduced_lighting,7,0,timeout_other,1151,38.333,5,0,36.0680567043627,4.475471591882798
randomized,randomized,1000,reduced_lighting,8,0,timeout_other,1151,38.333,4,0,43.96595056907057,4.300710115445657
randomized,randomized,1000,reduced_lighting,9,1,success,483,16.067,1,1,3.578293211288038,46.74111489076467
randomized,randomized,1000,reduced_lighting,10,0,contact_no_grasp,1151,38.333,8,1,23.626545823643298,28.21565300191474
randomized,randomized,1000,reduced_lighting,11,0,contact_no_grasp,1149,38.267,5,0,41.05003742825324,3.2015544794275677
randomized,randomized,1000,reduced_lighting,12,0,timeout_other,1147,38.2,5,0,39.76009993334263,5.457211664810789
randomized,randomized,1000,reduced_lighting,13,1,success,564,18.767,1,1,1.526835746624588,48.417029623844265
randomized,randomized,1000,reduced_lighting,14,0,grasp_drop,1150,38.3,4,2,9.484211274141796,41.977811030497115
randomized,randomized,1000,reduced_lighting,15,0,timeout_other,1151,38.333,6,0,35.42198796904371,2.562086575885937
randomized-seed2000,randomized,2000,different_object,1,1,success,954,31.767,1,1,0.9088813803921063,50.67512017053777
randomized-seed2000,randomized,2000,different_object,2,0,no_departure,1151,38.333,0,0,,
randomized-seed2000,randomized,2000,different_object,3,0,timeout_other,1151,38.333,0,0,,
randomized-seed2000,randomized,2000,different_object,4,0,no_departure,1151,38.333,0,0,,
randomized-seed2000,randomized,2000,different_object,5,0,no_departure,1151,38.333,0,0,,
randomized-seed2000,randomized,2000,different_object,6,0,no_departure,1151,38.333,0,0,,
randomized-seed2000,randomized,2000,different_object,7,0,timeout_other,1151,38.333,0,0,,
randomized-seed2000,randomized,2000,different_object,8,0,timeout_other,1149,38.267,0,0,,
randomized-seed2000,randomized,2000,different_object,9,0,no_departure,1151,38.333,0,0,,
randomized-seed2000,randomized,2000,different_object,10,0,no_departure,1151,38.333,0,0,,
randomized-seed2000,randomized,2000,different_object,11,1,success,505,16.8,1,1,2.378090663819048,47.45629696716479
randomized-seed2000,randomized,2000,different_object,12,0,contact_no_grasp,1149,38.267,0,0,,
randomized-seed2000,randomized,2000,different_object,13,0,timeout_other,1148,38.233,0,0,,
randomized-seed2000,randomized,2000,different_object,14,0,no_departure,1150,38.3,0,0,,
randomized-seed2000,randomized,2000,different_object,15,0,no_departure,1149,38.267,0,0,,
randomized-seed2000,randomized,2000,distractors,1,0,timeout_other,1149,38.267,9,0,33.748550017847954,1.2745847037738116
randomized-seed2000,randomized,2000,distractors,2,0,timeout_other,1150,38.3,9,0,31.455822970080195,2.1406826726633064
randomized-seed2000,randomized,2000,distractors,3,0,timeout_other,1150,38.3,6,0,29.930517019391516,1.8364278161456244
randomized-seed2000,randomized,2000,distractors,4,0,timeout_other,1151,38.333,6,0,32.582893059627324,5.870542959731232
randomized-seed2000,randomized,2000,distractors,5,0,contact_no_grasp,1151,38.333,5,0,34.52626721843393,7.588108878004242
randomized-seed2000,randomized,2000,distractors,6,0,contact_no_grasp,1151,38.333,8,0,31.407256606248716,3.3067191086050016
randomized-seed2000,randomized,2000,distractors,7,0,timeout_other,1150,38.3,7,0,33.68416951928553,2.6845457099743353
randomized-seed2000,randomized,2000,distractors,8,0,contact_no_grasp,1151,38.333,4,0,36.89819836766057,0.8407154775565377
randomized-seed2000,randomized,2000,distractors,9,0,contact_no_grasp,1151,38.333,7,1,29.62287100477087,12.079050858410579
randomized-seed2000,randomized,2000,distractors,10,0,contact_no_grasp,1151,38.333,10,0,30.71480621778021,3.0751920166946203
randomized-seed2000,randomized,2000,distractors,11,0,timeout_other,1150,38.3,7,0,31.317599227852583,2.45072004145079
randomized-seed2000,randomized,2000,distractors,12,0,timeout_other,1150,38.3,6,0,39.53250104644707,2.258519324857465
randomized-seed2000,randomized,2000,distractors,13,0,timeout_other,1149,38.267,7,0,36.071119211692036,1.527549799287243
randomized-seed2000,randomized,2000,distractors,14,0,timeout_other,1150,38.3,8,0,36.58431104135022,2.3585684677116276
randomized-seed2000,randomized,2000,distractors,15,0,timeout_other,1149,38.267,8,0,33.7494460194754,2.2842105093306184
randomized-seed2000,randomized,2000,in_distribution,1,0,contact_no_grasp,1148,38.233,2,0,49.70234747595947,3.801684700211112
randomized-seed2000,randomized,2000,in_distribution,2,0,contact_no_grasp,1151,38.333,0,0,,
randomized-seed2000,randomized,2000,in_distribution,3,1,success,848,28.233,1,1,2.4647545102761335,49.26301436892213
randomized-seed2000,randomized,2000,in_distribution,4,1,success,553,18.4,1,1,3.7479229186868217,45.622481509120995
randomized-seed2000,randomized,2000,in_distribution,5,0,contact_no_grasp,1150,38.3,1,0,50.29227928952663,0.1438668337494775
randomized-seed2000,randomized,2000,in_distribution,6,0,contact_no_grasp,1151,38.333,4,1,23.498440658098364,19.84602852773275
randomized-seed2000,randomized,2000,in_distribution,7,1,success,646,21.5,1,1,1.7128404378295379,49.30193005798087
randomized-seed2000,randomized,2000,in_distribution,8,1,success,533,17.733,1,1,1.9871987594795293,48.821092435498876
randomized-seed2000,randomized,2000,in_distribution,9,0,contact_no_grasp,1145,38.133,5,1,19.38685744447566,18.85403260578794
randomized-seed2000,randomized,2000,in_distribution,10,0,timeout_other,1150,38.3,4,0,41.34724854052831,6.091032632300601
randomized-seed2000,randomized,2000,in_distribution,11,0,contact_no_grasp,1149,38.267,7,1,23.268355943366135,25.791891709076886
randomized-seed2000,randomized,2000,in_distribution,12,1,success,551,18.333,1,1,1.7640314848735734,50.321526538891646
randomized-seed2000,randomized,2000,in_distribution,13,0,contact_no_grasp,1151,38.333,2,0,37.26723163159062,7.981667529236958
randomized-seed2000,randomized,2000,in_distribution,14,0,timeout_other,1149,38.267,2,0,37.47035126554293,1.824611201043039
randomized-seed2000,randomized,2000,in_distribution,15,1,success,652,21.7,1,1,4.55251700201266,46.654498083262276
randomized-seed2000,randomized,2000,new_positions,1,0,timeout_other,1151,38.333,1,0,21.359742667485147,7.095074597326557
randomized-seed2000,randomized,2000,new_positions,2,0,no_departure,1150,38.3,0,0,,
randomized-seed2000,randomized,2000,new_positions,3,0,no_departure,1151,38.333,0,0,,
randomized-seed2000,randomized,2000,new_positions,4,0,no_departure,1151,38.333,0,0,,
randomized-seed2000,randomized,2000,new_positions,5,0,timeout_other,1151,38.333,1,0,26.504234587869494,6.678764470140422
randomized-seed2000,randomized,2000,new_positions,6,0,timeout_other,1151,38.333,0,0,,
randomized-seed2000,randomized,2000,new_positions,7,0,no_departure,1151,38.333,0,0,,
randomized-seed2000,randomized,2000,new_positions,8,0,contact_no_grasp,1151,38.333,1,0,30.46580720720906,0.9484410159791006
randomized-seed2000,randomized,2000,new_positions,9,0,no_departure,1151,38.333,0,0,,
randomized-seed2000,randomized,2000,new_positions,10,0,timeout_other,1151,38.333,1,0,66.9555829409374,1.1725581156318157
randomized-seed2000,randomized,2000,new_positions,11,0,no_departure,1151,38.333,0,0,,
randomized-seed2000,randomized,2000,new_positions,12,0,no_departure,1150,38.3,0,0,,
randomized-seed2000,randomized,2000,new_positions,13,0,timeout_other,1151,38.333,1,0,29.17084389398257,2.474295716781103
randomized-seed2000,randomized,2000,new_positions,14,0,timeout_other,1151,38.333,5,0,42.39559939168805,3.5753947626895126
randomized-seed2000,randomized,2000,new_positions,15,0,no_departure,1151,38.333,0,0,,
randomized-seed2000,randomized,2000,reduced_lighting,1,1,success_after_missed_grasp,851,28.333,2,1,2.7186147028217285,46.73464703449386
randomized-seed2000,randomized,2000,reduced_lighting,2,0,contact_no_grasp,1151,38.333,0,0,,
